lyrics,gender
sure that star can twinkle and you’re watching it do boy so hard boy so hard but i know a girl twice as hard and i’m sure said i’m sure she’s watching it too said no matter what tie she’s got in her right dresser tied i know she’s watching that star gonna twinkle gonna twinkle gonna twinkle and last time i knew she worked at an abbey in iona she said “i killed a man t i’ve gotta stay hidden in this abbey” but i can see that star when she twinkles and she twinkles 'cause i sure can that means i sure can that means i sure can so hard so hard,0
"humpty dumpty sat on the wall humpty dumpty had a great big fall and all the king's horses and all the king's men couldn't put humpty together again humpty dumpty and betty louise stole a sony and some camembert cheese and she said ""humpty baby take me ooh yeah take me to the river 'cause i like the way it runs yeah take me to the river you know i like the way it runs yeah"" ""everything's going my way"" he said ""maybe it's my lu lucky day"" and he said ""anything you want i can give"" she said ""i want to take your picture just for me"" he said ""anything"" she said ""up there baby get on the wall babe"" humpty dumpty sat on the wall and looked at her as he was falling and all the king's horses and all the king's men couldn't put humpty together again hey betty louise hey betty louise she said ""i like custard in the summer honey"" oh yeah what it takes to be queen hey what it takes to be queen what it takes to be",0
lyrics for this song have yet to be released please check back once the song has been released,0
when did it go wrong i will never know i have loved you all my life how did it slow down i go round and around thinking about it all the time i gave you heaven on a platter baby i gave you everything you never gave me i never lied and i never faked it only wanted for you to save me this love it ain't over yet there's too much that i haven't said did you find the note that i wrote i hid it in the seam of your coat it was hard to write with a lump in my throat do you even know that i can't let go why were you so cold let the truth be told tell me was it all for the thrill what was i thinking i gave you everything but you still went for the kill i gave you heaven on a platter baby i gave you everything you never gave me i never lied and i never faked it only wanted for you to save me did you find the note that i wrote i hid it in the seam of your coat it was hard to write with a lump in my throat do you even know that i can't let go oooh sometimes i feel like i'm in the dark oooh i thought i'd die in your arms did you find the note that i wrote i hid it in the seam of your coat it was hard to write i had a lump in my throat do you even know that i can't let go hope you know i won't let go,0
when we used to say goodnight i'd always kiss and hold you tight but lately you don't seem to care you close the door and leave me standing there oh honey that's not fair that's it i quit i'm movin' on the other night we had a date and you showed up two hours late and though your hair was all in place somebody smeared their lipstick on your face oh they smeared it every place yeah that's it honey i quit i'm movin' on oooohhhh you made me want you you made me leave you you made me tumble and fall but if i can't have you the way i want you i don't want you at all baby i can take a lot 'cause i love everything you got though your kisses fill me so if you got someone else i gotta go oh that you know yeah that's it honey i quit i'm movin' on oooohhhh,0
sometimes the hole you left hurts my heart so bad it cuts through the deepest parts of me and fills up my mouth with the words that cry how i still try to stay inside hearts break and hearts wait to make us grow fonder then our eyes cry and souls sigh so that we know that it hurts our hearts break and hearts wait to make us grow fonder then our eyes cry and souls sigh so that we know that it hurts every now and then my memories ache with the empty ideas of the ones we'd have made but as time goes on and my age gets older i love the ones i know they're enough to picture the rest you know when to make me imagine you're here you know when to make me imagine you're here you know when to make me imagine you're here you know when to make me imagine you're here,0
"some say i'll be better without you but they don't know you like i do or at least the sides i thought i knew i can't bear this time it drags on as i lose my mind reminded by things i find like notes and clothes you left behind wake me up wake me up when all is done i won't rise until this battle's won my dignity's become undone but i won't go i can't do it on my own if this ain't love then what is i'm willing to take the risk i won't go i can't do it on my own if this ain't love then what is i'm willing to take the risk so petrified i'm so scared to step into this ride what if i lose my heart and fail the climb i won't forgive me if i give up trying i heard his voice today i didn't know a single word he said not one resemblance to the man i met just a vague and broken boy instead but i won't go i can't do it on my own if this ain't love then what is i'm willing to take the risk i won't go i can't do it on my own if this ain't love then what is i i'm willing to take the risk there will be times we'll try and give it up bursting at the seams no doubt we'll almost fall apart then burn the pieces to watch them turn to dust but nothing will ever taint us i won't go i can't do it on my own if this ain't love then what is i'm willing to take the risk i won't go i can't do it on my own if this ain't love then what is i i'm willing to take the risk will he will he still remember me will he still love me even when he's free or will he go back to the place where he will choose the poison over me when we spoke yesterday he said to hold my breath and sit and wait ""i'll be home so soon i won't be late"" he won't go he can't do it on his own if this ain't love then what is he's willing to take the risk so i won't go he can't do it on his own if this ain't love then what is i'm willing to take the risk 'cause he won't go he can't do it on his own if this ain't love then what is we're willing to take the risk i won't go i can't do it on my own if this ain't love then what is i'm willing to take the risk",0
"who wants to be right as rain it's better when something is wrong you get excitement in your bones and everything you do's a game when night comes and you're on your own you can say ""i chose to be alone"" who wants to be right as rain it's harder when you're on top 'cause when hard work don't pay off and i'm tired there ain't no room in my bed as far as i'm concerned so wipe that dirty smile off we won't be making up i've cried my heart out and now i've had enough of love who wants to be riding high when you'll just crumble back on down you give up everything you are and even then you don't get far they make believe that everything is exactly what it seems but at least when you're at your worst you know how to feel things see when hard work don't pay off and i'm tired there ain't no room in my bed as far as i'm concerned so wipe that dirty smile off we won't be making up i've cried my heart out and now i've had enough of go ahead and steal my heart to make me cry again 'cause it will never hurt as much it did then when we were both right and no one had blame but now i give up on this endless game 'cause who wants to be right as rain it's better when something is wrong i get excitement in my bones even though everything's a strain when night comes and i'm on my own you should know i chose to be alone who wants to be right as rain it's harder when you're on top 'cause when hard work don't pay off and i'm tired there ain't no room in my bed as far as i'm concerned so wipe that dirty smile off we won't be making up i've cried my heart out and now i've had enough of— no room in my bed as far as i'm concerned so wipe that dirty smile off we won't be making up i've cried my heart out and now i've had enough of love",0
you've been on my mind i grow fonder every day lose myself in time just thinking of your face god only knows why it's taken me so long to let my doubts go you're the only one that i wanted i don't know why i'm scared ‘cause i've been here before with every feeling every word i've imagined it all you'll never know if you never try to forgive your past and simply be mine i dare you to let me be your your one and only i promise i'm worthy to hold in your arms so come on and give me the chance to prove i am the one who can walk that mile until the end starts have i been on your mind do you hang on every word i say lose yourself in time at the mention of my name will i ever know how it feels to hold you close and have you tell me whichever road i choose you'll go i don't know why i'm scared 'cause we've been here before with every feeling every word i've imagined it all you'll never know if you never try to forgive my past and simply be mine i dare you to let me be your your one and only i promise i'm worthy mmm to hold in your arms so come on and give me the chance to prove i am the one who can walk that mile until the end starts i know it ain't easy giving up your heart i know it ain't easy giving up your heart i know it ain't easy giving up your heart i know it ain't easy giving up your heart i know i know nobody's perfect so i dare you to let me be your your one and only i promise i'm worthy to hold in your arms so come on and give me the chance to prove i am the one who can walk that mile until the end starts come on and give me the chance to prove i am the one who can yeah walk that mile until the end starts now,0
lyrics for this song have yet to be released please check back once the song has been released,0
i heard a song tonight on the radio another girl sings about a boy just sees his face in every space in every room and i know that if i turn around you won't be there if i close my eyes will you be there i don't want to lose your face and i don't want to wake one day and not remember what time erased and i don't want to turn around because i’m not scared of what love gave me and took away and i don't want to lose your face i've got a picture of you in my bedroom and i hope it never falls and i hope i never lose that feeling i used to get when you would call and now i wonder to myself who were you and where are you were you ever here at all i don't want to lose your face and i don't want to wake one day and not remember what time erased and i don't want to turn around because i’m not scared of what love gave me and took away and i don't want to lose your face that girl in the song had it so good i wish i could close my eyes and see you i wish the sky had your face and the oceans had your eyes and the sunset had your lips and i had you i don't want to lose your face and i don't want to wake one day and not remember what time erased and i don't want to turn around because i’m not scared of what love gave me and took away and i don't want to lose your face,0
drew looks at me i fake a smile so he won't see that i want and i'm needing everything that we should be i'll bet she's beautiful that girl he talks about and she's got everything that i have to live without drew talks to me i laugh 'cause it's so damn funny that i can't even see anyone when he's with me he says he's so in love he's finally got it right i wonder if he knows he's all i think about at night he's the reason for the teardrops on my guitar the only thing that keeps me wishing on a wishing star he's the song in the car i keep singing don't know why i do drew walks by me can't he tell that i can't breathe and there he goes so perfectly the kind of flawless i wish i could be she'd better hold him tight give him all her love look in those beautiful eyes and know she's lucky 'cause he's the reason for the teardrops on my guitar the only thing that keeps me wishing on a wishing star he's the song in the car i keep singing don't know why i do so i drive home alone as i turn off the light i'll put his picture down and maybe get some sleep tonight 'cause he's the reason for the teardrops on my guitar the only one who’s got enough of me to break my heart he's the song in the car i keep singing don't know why i do he's the time taken up but there's never enough and he's all that i need to fall into drew looks at me i fake a smile so he won't see,0
it's been a long time and seeing the shape of your name still spells out pain it wasn't right the way it all went down looks like you know that now yes i got your letter yes i'm doing better it cut deep to know ya right to the bone yes i got your letter yes i'm doing better i know that it's over i don't need your closure your closure don't treat me like some situation that needs to be handled i'm fine with my spite and my tears and my beers and my candles i can feel you smoothing me over yes i got your letter yes i'm doing bettеr it cut deep to know ya right to the bone yes i got your lеtter yes i'm doing better i know that it's over i don't need your closure your closure your closure your closure i know i'm just a wrinkle in your new life staying friends would iron it out so nice guilty guilty reaching out across the sea that you put between you and me but it's fake and it's oh so unnecessary yes i got your letter yes i'm doing better it cut deep to know ya right to the bone yes i got your letter yes i'm doing better i know that it's over i don't need your closure closure your closure your closure,0
it was so nice throwing big parties jump into the pool from the balcony everyone swimming in a champagne sea and there are no rules when you show up here bass beat rattling the chandelier feeling so gatsby for that whole year so why'd you have to rain on my parade i'm shaking my head and locking the gates this is why we can't have nice things darling because you break them i had to take them away this is why we can't have nice things honey did you think i wouldn't hear all the things you said about me this is why we can't have nice things it was so nice being friends again there i was giving you a second chance but you stabbed me in the back while shaking my hand and therein lies the issue friends don't try to trick you get you on the phone and mind twist you and so i took an axe to a mended fence but i'm not the only friend you've lost lately if only you weren't so shady this is why we can't have nice things darling because you break them i had to take them away this is why we can't have nice things honey did you think i wouldn't hear all the things you said about me this is why we can't have here's a toast to my real friends they don't care about the he said she said and here's to my baby he ain't reading what they call me lately and here's to my mama had to listen to all this drama and here's to you 'cause forgiveness is a nice thing to do haha i can't even say it with a straight face this is why we can't have nice things darling because you break them i had to take them away this is why we can't have nice things honey did you think i wouldn't hear all the things you said about me this is why we can't have nice things darling because you break them i had to take them nice things honey did you think i wouldn't hear all the things you said about me this is why we can't have nice things,0
"it's jingleball there’s santa hats everywhere you're never too far away from one and you know i was wondering if maybe you wanted me to sing a song that i wrote my winter nights are taken up by static stress and holiday shopping traffic but i close my eyes and i'm somewhere else just like magic in my heart is a christmas tree farm where the people would come to dance under sparkling lights bundled up in their mittens and coats and the cider would flow and i just wanna be there tonight sweet dreams of holly and ribbon mistakes are forgiven and everythin’ is icy and blue and you would be there too under the mistletoe watchin' the fire glow and tellin' me ""i love you"" just bein' in your arms takes me back to that little farm where every wish comes true in my heart is a christmas tree farm there's a light in the barn we run inside out from the cold in the town kids are dreamin' of sleighs and they're warm and they're safe they wake to see a blanket of snow sweet dreams of holly and ribbon mistakes are forgiven and everythin’ is icy and blue and you would be there too under the mistletoe watchin’ the fire glow and tellin' me ""i love you"" just bein’ in your arms takes me back to that little farm where every wish comes true baby yeah and when i'm feelin' alone you remind me of home oh baby baby merry christmas and when the world isn't fair i pretend that we’re there baby baby merry christmas under the mistletoe watching the fire glow and tellin' me ""i love you"" oh baby baby merry christmas oh baby baby merry christmas oh baby baby merry christmas i love you oh baby baby merry christmas oh baby baby merry christmas oh baby baby merry christmas where every wish comes true i love you",0
"he said ""i got me a nice new apartment in the city wouldn't you have hated that i'm getting by with a broken heart you left me with"" he hangs up the phone and she whispers back missing you like this is such sweet sorrow won't you come back to me i'll be here today and here tomorrow in dark blue tennessee he was lying when he said he moved to la he's just hiding out on the other side of town with his head in his hands and she's just seven miles away he's staring out the window and puts her picture down saying missing you like this is such sweet sorrow won't you come back to me i'll be here today and here tomorrow in dark blue tennessee she almost called him on the night that he wrote these simple words on his goodbye note missing you like this is such sweet sorrow won't you come back to me i'll be here today and here tomorrow in dark blue tennessee in dark blue tennessee",0
throwing pennies at the fountain when you're standing on a mountain it's kind of hard to aim like the tree we carved our names in there must be an explanation guess it didn't get enough rain i need reasons why you're leaving well i guess i wished on a plane i thought it was a star i guess what you wrote on paper wasn't written on your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star diving off into the deep end honestly believed you'd be there when i jumped in guess it ain't your territory we had the perfect love story except the ending nothing comes true when it comes to you oh well i guess i wished on a plane i thought it was a star i guess what you wrote on paper wasn't written in your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star the night was so cloudy it's not my fault i just couldn't see and i guess i wished on a plane i thought it was a star guess what you wrote on paper wasn't written in your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star throwing pennies at the fountain when you're standing on a mountain it's kind of hard to aim,0
"according to my birth certificate i turn 30 this year it's weird because part of me still feels 18 and part of me feels 283 but the actual age i currently am is 29 i've heard people say that your thirties are ""the most fun"" so i'll definitely keep you posted on my findings on that when i know but until then i thought i'd share some lessons i've learned before reaching 30 because it's 2019 and sharing is caring lesson 1 i learned to block some of the noise social media can be great but it can also inundate your brain with images of what you aren’t how you’re failing or who is in a cooler locale than you at any given moment one thing i do to lessen this weird insecurity laser beam is to turn off comments yes i keep comments off on my posts that way i’m showing my friends and fans updates on my life but i’m training my brain to not need the validation of someone telling me that i look 🔥🔥🔥 i’m also blocking out anyone who might feel the need to tell me to “go die in a hole ho” while i’m having my coffee at nine in the morning i think it’s healthy for your self esteem to need less internet praise to appease it especially when three comments down you could unwittingly see someone telling you that you look like a weasel that got hit by a truck and stitched back together by a drunk taxidermist an actual comment i received once lesson 2 being sweet to everyone all the time can get you into a lot of trouble while it may be born from having been raised to be a polite young lady this can contribute to some of your life’s worst regrets if someone takes advantage of this trait in you grow a backbone trust your gut and know when to strike back be like a snake—only bite if someone steps on you lesson 3 trying and failing and trying again and failing again is normal it may not feel normal to me because all of my trials and failures are blown out of proportion and turned into a spectator sport by tabloid takedown culture but that said it’s good to mess up and learn from it and take risks it’s especially good to do this in your twenties because we are searching that’s good we’ll always be searching but never as intensely as when our brains are still developing at such a rapid pace no this is not an excuse to text your ex right now that’s not what i said or do it whatever maybe you’ll learn from it then you’ll probably forget what you learned and do it again but it’s fine do you you’re searching lesson 4 i learned to stop hating every ounce of fat on my body i worked hard to retrain my brain that a little extra weight means curves shinier hair and more energy i think a lot of us push the boundaries of dieting but taking it too far can be really dangerous there is no quick fix i work on accepting my body every day lesson 5 banish the drama you only have so much room in your life and so much energy to give to those in it be discerning if someone in your life is hurting you draining you or causing you pain in a way that feels unresolvable blocking their number isn’t cruel it’s just a simple setting on your phone that will eliminate drama if you so choose to use it lesson 6 i’ve learned that society is constantly sending very loud messages to women that exhibiting the physical signs of aging is the worst thing that can happen to us these messages tell women that we aren’t allowed to age it’s an impossible standard to meet and i’ve been loving how outspoken jameela jamil has been on this subject reading her words feels like hearing a voice of reason amongst all these loud messages out there telling women we’re supposed to defy gravity time and everything natural in order to achieve this bizarre goal of everlasting youth that isn’t even remotely required of men lesson 7 my biggest fear after the manchester arena bombing and the vegas concert shooting i was completely terrified to go on tour this time because i didn’t know how we were going to keep 3 million fans safe over seven months there was a tremendous amount of planning expense and effort put into keeping my fans safe my fear of violence has continued into my personal life i carry quikclot army grade bandage dressing which is for gunshot or stab wounds websites and tabloids have taken it upon themselves to post every home address i’ve ever had online you get enough stalkers trying to break into your house and you kind of start prepping for bad things every day i try to remind myself of the good in the world the love i’ve witnessed and the faith i have in humanity we have to live bravely in order to truly feel alive and that means not being ruled by our greatest fears lesson 8 i learned not to let outside opinions establish the value i place on my own life choices for too long the projected opinions of strangers affected how i viewed my relationships whether it was the general internet consensus of who would be right for me or what they thought was “couples goals” based on a picture i posted on instagram that stuff isn’t real for an approval seeker like me it was an important lesson for me to learn to have my own value system of what i actually want lesson 9 i learned how to make some easy cocktails like pimm’s cups aperol spritzes old fashioneds and mojitos because…2016 lesson 10 i’ve always cooked a lot but i found three recipes i know i’ll be making at dinner parties for life ina garten’s real meatballs and spaghetti nigella lawson’s mughlai chicken and jamie oliver’s chicken fajitas with molé sauce getting a garlic crusher is a whole game changer i also learned how to immediately calculate celsius to fahrenheit in my head lesson 11 recently i discovered command tape and i definitely would have fewer holes in my walls if i’d hung things that way all along this is not an ad i just really love command tape lesson 12 apologizing when you have hurt someone who really matters to you takes nothing away from you even if it was unintentional it’s so easy to just apologize and move on try not to say “i’m sorry but” and make excuses for yourself learn how to make a sincere apology and you can avoid breaking down the trust in your friendships and relationships lesson 13 it’s my opinion that in cases of sexual assault i believe the victim coming forward is an agonizing thing to go through i know because my sexual assault trial was a demoralizing awful experience i believe victims because i know firsthand about the shame and stigma that comes with raising your hand and saying “this happened to me” it’s something no one would choose for themselves we speak up because we have to and out of fear that it could happen to someone else if we don’t lesson 14 when tragedy strikes someone you know in a way you’ve never dealt with before it’s okay to say that you don’t know what to say sometimes just saying you’re so sorry is all someone wants to hear it’s okay to not have any helpful advice to give them you don’t have all the answers however it’s not okay to disappear from their life in their darkest hour your support is all someone needs when they’re at their lowest point even if you can’t really help the situation it’s nice for them to know that you would if you could lesson 15 vitamins make me feel so much better i take l theanine which is a natural supplement to help with stress and anxiety i also take magnesium for muscle health and energy lesson 16 before you jump in headfirst maybe i don’t knowget to know someone all that glitters isn’t gold and first impressions actually aren’t everything it’s impressive when someone can charm people instantly and own the room but what i know now to be more valuable about a person is not their charming routine upon meeting them but the layers of a person you discover in time are they honest self aware and slyly funny at the moments you least expect it do they show up for you when you need them do they still love you after they’ve seen you broken or after they’ve walked in on you having a full conversation with your cats as if they’re people these are things a first impression could never convey lesson 17 after my teen years and early twenties of sleeping in my makeup and occasionally using a sharpie as eyeliner i felt like i needed to start being nicer to my skin i now moisturize my face every night and put on body lotion after i shower not just in the winter but all year round because why can’t i be soft during all the seasons lesson 18 realizing childhood scars and working on rectifying them for example never being popular as a kid was always an insecurity for me even as an adult i still have recurring flashbacks of sitting at lunch tables alone or hiding in a bathroom stall or trying to make a new friend and being laughed at in my twenties i found myself surrounded by girls who wanted to be my friend so i shouted it from the rooftops posted pictures and celebrated my newfound acceptance into a sisterhood without realizing that other people might still feel the way i did when i felt so alone it’s important to address our long standing issues before we turn into the living embodiment of them lesson 19 playing mind games is for the chase in a real relationship or friendship you’re shooting yourself in the foot if you don’t tell the other person how you feel and what could be done to fix it no one is a mind reader if someone really loves you they want you to verbalize how you feel this is real life not chess lesson 20 learning the difference between lifelong friendships and situationships something about “we’re in our young twenties” hurls people together into groups that can feel like your chosen family and maybe they will be for the rest of your life or maybe they’ll just be your comrades for an important phase but not forever it’s sad but sometimes when you grow you outgrow relationships you may leave behind friendships along the way but you’ll always keep the memories lesson 21 fashion is all about playful experimentation if you don’t look back at pictures of some of your old looks and cringe you’re doing it wrong see bleachella lesson 22 how to fight fair with the ones you love chances are you’re not trying to hurt the person you love and they aren’t trying to hurt you if you can wind the tension of an argument down to a conversation about where the other person is coming from there’s a greater chance you can remove the shame of losing a fight for one of you and the ego boost of the one who “won” the fight i know a couple who in the thick of a fight say “hey same team” find a way to defuse the anger that can spiral out of control and make you lose sight of the good things you two have built they don’t give out awards for winning the most fights in your relationship they just give out divorce papers lesson 23 i learned that i have friends and fans in my life who don’t care if i’m #canceled they were there in the worst times and they’re here now the fans and their care for me my well being and my music were the ones who pulled me through the most emotional part of the reputation stadium tour for me was knowing i was looking out at the faces of the people who helped me get back up i’ll never forget the ones who stuck around lesson 24 i’ve had to learn how to handle serious illness in my family both of my parents have had cancer and my mom is now fighting her battle with it again it’s taught me that there are real problems and then there’s everything else my mom’s cancer is a real problem i used to be so anxious about daily ups and downs i give all of my worry stress and prayers to real problems now lesson 25 i remember people asking me “what are you gonna write about if you ever get happy” there’s a common misconception that artists have to be miserable in order to make good art that art and suffering go hand in hand i’m really grateful to have learned this isn’t true finding happiness and inspiration at the same time has been really cool lesson 26 i make countdowns for things i’m excited about when i’ve gone through dark low times i’ve always found a tiny bit of relief and hope in getting a countdown app and adding things i’m looking forward to even if they’re not big holidays or anything it’s good to look toward the future sometimes we can get overwhelmed in the now and it’s good to get some perspective that life will always go on to better things lesson 27 i learned that disarming someone’s petty bullying can be as simple as learning to laugh in my experience i’ve come to see that bullies want to be feared and taken seriously a few years ago someone started an online hate campaign by calling me a snake on the internet the fact that so many people jumped on board with it led me to feeling lower than i’ve ever felt in my life but i can’t tell you how hard i had to keep from laughing every time my 63 foot inflatable cobra named karyn appeared onstage in front of 60000 screaming fans it’s the stadium tour equivalent of responding to a troll’s hateful instagram comment with “lol” it would be nice if we could get an apology from people who bully us but maybe all i’ll ever get is the satisfaction of knowing i could survive it and thrive in spite of it lesson 28 i’m finding my voice in terms of politics i took a lot of time educating myself on the political system and the branches of government that are signing off on bills that affect our day to day life i saw so many issues that put our most vulnerable citizens at risk and felt like i had to speak up to try and help make a change only as someone approaching 30 did i feel informed enough to speak about it to my 114 million followers invoking racism and provoking fear through thinly veiled messaging is not what i want from our leaders and i realized that it actually is my responsibility to use my influence against that disgusting rhetoric i’m going to do more to help we have a big race coming up next year lesson 29 i learned that your hair can completely change texture from birth i had the curliest hair and now it is straight it’s the straight hair i wished for every day in junior high but just as i was coming to terms with loving my curls they’ve left me please pray for their safe return lesson 30 my mom always tells me that when i was a little kid she never had to punish me for misbehaving because i would punish myself even worse i’d lock myself in my room and couldn’t forgive myself as a five year old i realized that i do the same thing now when i feel i’ve made a mistake whether it’s self imposed exile or silencing myself and isolating i’ve come to a realization that i need to be able to forgive myself for making the wrong choice trusting the wrong person or figuratively falling on my face in front of everyone step into the daylight and let it go",0
"nice to meet you where you been i could show you incredible things magic madness heaven sin saw you there and i thought ""oh my god look at that face you look like my next mistake love's a game wanna play"" ayy new money suit and tie i can read you like a magazine ain't it funny rumors fly and i know you heard about me so hey let's be friends i'm dyin' to see how this one ends grab your passport and my hand i can make the bad guys good for a weekend so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of ex lovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of ex lovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name cherry lips crystal skies i could show you incredible things stolen kisses pretty lies you're the king baby i'm your queen find out what you want be that girl for a month wait the worst is yet to come oh no screaming crying perfect storms i can make all the tables turn rose garden filled with thorns keep you second guessin' like ""oh my god who is she"" i get drunk on jealousy but you'll come back each time you leave 'cause darling i'm a nightmare dressed like a daydream so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of ex lovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of ex lovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name boys only want love if it's torture don't say i didn't say i didn't warn ya boys only want love if it's torture don't say i didn't say i didn't warn ya so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of ex lovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of ex lovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name",0
"i said remember this moment in the back of my mind the time we stood with our shaking hands the crowds in stands went wild we were the kings and the queens and they read off our names the night you danced like you knew our lives would never be the same you held your head like a hero on a history book page it was the end of a decade but the start of an age long live the walls we crashed through all the kingdom lights shined just for me and you i was screaming long live all the magic we made and bring on all the pretenders one day we will be remembered i said remember this feeling i passed the pictures around of all the years that we stood there on the side lines wishing for right now we are the kings and the queens you traded your baseball cap for a crown when they gave us our trophies and we held them up for our town and the cynics were outraged screaming ""this is absurd"" 'cause for a moment a band of thieves in ripped up jeans got to rule the world long live the walls we crashed through all the kingdom lights shined just for me and you i was screaming long live all the magic we made and bring on all the pretenders i'm not afraid long live all the mountains we moved i had the time of my life fighting dragons with you i was screaming long live that look on your face and bring on all the pretenders one day we will be remembered hold on to spinning around confetti falls to the ground may these memories break our fall will you take a moment promise me this that you'll stand by me forever but if god forbid fate should step in and force us into a goodbye if you have children some day when they point to the pictures please tell them my name tell them how the crowds went wild tell them how i hope they shine long live the walls we crashed through i had the time of my life with you long long live the walls we crashed through all the kingdom lights shined just for me and you i was screaming long live all the magic we made and bring on all the pretenders i'm not afraid singing long live all the mountains we moved i had the time of my life fighting dragons with you and long long live that look on your face and bring on all the pretenders one day we will be remembered",0
north america leg one5/8/2018 glendale az 5/11/2018 santa clara ca 5/12/2018 santa clara ca 5/18/2018 pasadena ca 5/19/2018 pasadena ca 5/22/2018 seattle wa 5/25/2018 denver co 6/1/2018 chicago il 6/2/2018 chicago il europe6/8/2018 manchester england 6/9/2018 manchester england 6/15/2018 dublin ireland 6/16/2018 dublin ireland 6/22/2018 london england 6/23/2018 london england north america leg two6/30/2018 louisville ky 7/7/2018 columbus oh 7/10/2018 landover md 7/11/2018 landover md 7/13/2018 philadelphia pa 7/14/2018 philadelphia pa 7/17/2018 cleveland oh 7/20/2018 east rutherford nj 7/21/2018 east rutherford nj 7/22/2018 east rutherford nj 7/26/2018 foxborough ma 7/27/2018 foxborough ma 7/28/2018 foxborough ma 8/3/2018 toronto canada 8/4/2018 toronto canada 8/7/2018 pittsburgh pa 8/10/2018 atlanta ga 8/11/2018 atlanta ga 8/14/2018 tampa fl 8/18/2018 miami gardens fl 8/25/2018 nashville tn 8/28/2018 detroit mi 8/31/2018 minneapolis mn 9/1/2018 minneapolis mn 9/8/2018 kansas city mi 9/15/2018 indianapolis in 9/18/2018 st louis mi 9/22/2018 new orleans la 9/29/2018 houston tx 10/5/2018 arlington tx 10/6/2018 arlington tx oceania10/19/2018 perth australia 10/26/2018 melbourne australia 11/2/2018 sydney australia 11/6/2018 brisbane australia 11/9/2018 auckland nz asia11/20/2018 tokyo japan 11/21/2018 tokyo japan,0
come back baby come back to me i'll be in my sundress watching tv i've been missin' you have you been missin' me thinkin' 'bout your loving babe loving sweet sweet come back sugey come back to me fix me up a mixed drink bacardi i'll put on your favorite dress and we'll party take a drive kiss kiss by the sea you don't have to say that i'm the girl that got away i been drinkin' jack and coke a lot suckin' on my lollipops listenin' to my hard rock mu mu mu music thinkin' 'bout you quite a lot smokin' all my cigarettes missin' what we used to got you you you you kid won't you come home to me now babe i've been holding it down but i'm losin' my ground won't you come home to me now babe i'm a strong babydoll but i want you around come back honey don't be so mean come back to your trailer come see your queen you been missin' out pe peaches and cream dreamin' 'bout your dolly sweet dolly dream dream you bad baby dumb as can be who could you find be be better than me i've been missin' you you been missin' me thinkin' 'bout your sugar sweet ca candy you don't have to say that i'm the girl that got away i been drinkin' jack and coke a lot suckin' on my lollipops listenin' to my hard rock mu mu mu music thinkin' 'bout you quite a lot smokin' all my cigarettes missin' what we used to got you you you you kid won't you come home to me now babe i've been holding it down but i'm losin' my ground won't you come home to me now babe i'm a strong babydoll but i want you around come on over pretty baby what you make your mommy crazy come on over pretty baby what you make your mommy crazy i want my cake and i wanna eat it too i wanna be friends be in love with you go out on weekends party it up boo back the way it was a summer of love i been drinkin' jack and coke a lot suckin' on my lollipops listenin' to my hard rock mu mu mu music thinkin' 'bout you quite a lot smokin' all my cigarettes missin' what we used to got you you you you kid won't you come home to me now babe i've been holding it down but i'm losin' my ground won't you come home to me now babe i'm a strong babydoll but i want you around,0
maybe we could go to coney island maybe i could sing the national anthem buy a white sweater for the last white day of the summer buy my purple wig for my mermaid video walk back to where i live in my motel on neptune you call me lavender you call me sunshine you say take it off take it off you call me lavender you call me sunshine you say take it off take it off suede tokyo or see van halen at their reunion show heavy metal hour on tv diamond dave and ray lee and you salute me miss america because i am i am you call me lavender you call me sunshine you say take it off take it off you call me lavender you call me sunshine you say take it off take it off maybe we could go to coney island maybe i could sing you to sleep god bless the universe god bless the ocean god bless you and god bless me god bless you and god bless me you call me lavender you call me sunshine you say take it off take it off you call me lavender you call me sunshine you say take it off take it off,0
lyrics not available yet,0
